"REF_DATE","GEO","DGUID","Radio station format","Audience occupation","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2000","Canada","","Canadian Broadcasting Corporation (CBC)","Not working","Percent","239","units","0","v28465929","1.3.15","7.1","","","","1"
"2000","Canada","","Canadian Broadcasting Corporation (CBC)","Occupation unknown","Percent","239","units","0","v28465933","1.3.19","13.4","","","","1"
"2000","Canada","","Contemporary music","General labourer","Percent","239","units","0","v28465934","1.4.1","8.4","","","","1"
"2000","Canada","","Contemporary music","Service industry worker","Percent","239","units","0","v28465935","1.4.2","2.4","","","","1"
"2000","Canada","","Contemporary music","Farmer, farm worker","Percent","239","units","0","v28465936","1.4.3","9.9","","","","1"
"2000","Canada","","Contemporary music","Fisheries worker","Percent","239","units","0","v28465937","1.4.4","4.6","","","","1"
"2000","Canada","","Contemporary music","Skilled tradesperson","Percent","239","units","0","v28465938","1.4.5","7.8","","","","1"
"2000","Canada","","Contemporary music","Skilled service worker","Percent","239","units","0","v28465939","1.4.6","8.8","","","","1"
"2000","Canada","","Contemporary music","Technical worker","Percent","239","units","0","v28465940","1.4.7","7.6","","","","1"
"2000","Canada","","Contemporary music","Clerical and related worker","Percent","239","units","0","v28465941","1.4.8","7.3","","","","1"
"2000","Canada","","Contemporary music","Artistic, literary, recreational worker","Percent","239","units","0","v28465942","1.4.9","7.0","","","","1"
"2000","Canada","","Contemporary music","Sales worker","Percent","239","units","0","v28465943","1.4.10","6.2","","","","1"
"2000","Canada","","Contemporary music","Middle manager","Percent","239","units","0","v28465944","1.4.11","7.1","","","","1"
"2000","Canada","","Contemporary music","Store owner, self employed, contractor","Percent","239","units","0","v28465945","1.4.12","7.1","","","","1"
"2000","Canada","","Contemporary music","Senior manager or executive","Percent","239","units","0","v28465946","1.4.13","5.9","","","","1"
"2000","Canada","","Contemporary music","Professional","Percent","239","units","0","v28465947","1.4.14","5.6","","","","1"
"2000","Canada","","Contemporary music","Not working","Percent","239","units","0","v28465948","1.4.15","7.1","","","","1"
"2000","Canada","","Contemporary music","Occupation unknown","Percent","239","units","0","v28465952","1.4.19","7.5","","","","1"
"2000","Canada","","Country music","General labourer","Percent","239","units","0","v28465953","1.5.1","12.2","","","","1"
"2000","Canada","","Country music","Service industry worker","Percent","239","units","0","v28465954","1.5.2","25.6","","","","1"
"2000","Canada","","Country music","Farmer, farm worker","Percent","239","units","0","v28465955","1.5.3","9.4","","","","1"
"2000","Canada","","Country music","Fisheries worker","Percent","239","units","0","v28465956","1.5.4","43.2","","","","1"
"2000","Canada","","Country music","Skilled tradesperson","Percent","239","units","0","v28465957","1.5.5","10.6","","","","1"
"2000","Canada","","Country music","Skilled service worker","Percent","239","units","0","v28465958","1.5.6","9.1","","","","1"
"2000","Canada","","Country music","Technical worker","Percent","239","units","0","v28465959","1.5.7","7.4","","","","1"
"2000","Canada","","Country music","Clerical and related worker","Percent","239","units","0","v28465960","1.5.8","13.9","","","","1"
"2000","Canada","","Country music","Artistic, literary, recreational worker","Percent","239","units","0","v28465961","1.5.9","8.3","","","","1"
"2000","Canada","","Country music","Sales worker","Percent","239","units","0","v28465962","1.5.10","2.9","","","","1"
"2000","Canada","","Country music","Middle manager","Percent","239","units","0","v28465963","1.5.11","8.7","","","","1"
"2000","Canada","","Country music","Store owner, self employed, contractor","Percent","239","units","0","v28465964","1.5.12","10.7","","","","1"
"2000","Canada","","Country music","Senior manager or executive","Percent","239","units","0","v28465965","1.5.13","5.6","","","","1"
"2000","Canada","","Country music","Professional","Percent","239","units","0","v28465966","1.5.14","5.0","","","","1"
"2000","Canada","","Country music","Not working","Percent","239","units","0","v28465967","1.5.15","21.6","","","","1"
"2000","Canada","","Country music","Occupation unknown","Percent","239","units","0","v28465971","1.5.19","11.9","","","","1"
"2000","Canada","","Dance music","General labourer","Percent","239","units","0","v28465972","1.6.1","2.4","","","","1"
"2000","Canada","","Dance music","Service industry worker","Percent","239","units","0","v28465973","1.6.2","0.0","","","","1"
"2000","Canada","","Dance music","Farmer, farm worker","Percent","239","units","0","v28465974","1.6.3","1.4","","","","1"
"2000","Canada","","Dance music","Fisheries worker","Percent","239","units","0","v28465975","1.6.4","0.8","","","","1"
"2000","Canada","","Dance music","Skilled tradesperson","Percent","239","units","0","v28465976","1.6.5","1.1","","","","1"
"2000","Canada","","Dance music","Skilled service worker","Percent","239","units","0","v28465977","1.6.6","1.1","","","","1"
"2000","Canada","","Dance music","Technical worker","Percent","239","units","0","v28465978","1.6.7","1.3","","","","1"
"2000","Canada","","Dance music","Clerical and related worker","Percent","239","units","0","v28465979","1.6.8","0.5","","","","1"
"2000","Canada","","Dance music","Artistic, literary, recreational worker","Percent","239","units","0","v28465980","1.6.9","1.4","","","","1"
"2000","Canada","","Dance music","Sales worker","Percent","239","units","0","v28465981","1.6.10","0.6","","","","1"
"2000","Canada","","Dance music","Middle manager","Percent","239","units","0","v28465982","1.6.11","1.2","","","","1"
"2000","Canada","","Dance music","Store owner, self employed, contractor","Percent","239","units","0","v28465983","1.6.12","1.0","","","","1"
"2000","Canada","","Dance music","Senior manager or executive","Percent","239","units","0","v28465984","1.6.13","1.3","","","","1"
"2000","Canada","","Dance music","Professional","Percent","239","units","0","v28465985","1.6.14","0.7","","","","1"
"2000","Canada","","Dance music","Not working","Percent","239","units","0","v28465986","1.6.15","0.6","","","","1"
"2000","Canada","","Dance music","Occupation unknown","Percent","239","units","0","v28465990","1.6.19","1.4","","","","1"
"2000","Canada","","Easy listening music","General labourer","Percent","239","units","0","v28465991","1.7.1","1.3","","","","1"
"2000","Canada","","Easy listening music","Service industry worker","Percent","239","units","0","v28465992","1.7.2","0.7","","","","1"
"2000","Canada","","Easy listening music","Farmer, farm worker","Percent","239","units","0","v28465993","1.7.3","2.7","","","","1"
"2000","Canada","","Easy listening music","Fisheries worker","Percent","239","units","0","v28465994","1.7.4","1.2","","","","1"
"2000","Canada","","Easy listening music","Skilled tradesperson","Percent","239","units","0","v28465995","1.7.5","2.7","","","","1"
"2000","Canada","","Easy listening music","Skilled service worker","Percent","239","units","0","v28465996","1.7.6","2.4","","","","1"
"2000","Canada","","Easy listening music","Technical worker","Percent","239","units","0","v28465997","1.7.7","2.4","","","","1"
"2000","Canada","","Easy listening music","Clerical and related worker","Percent","239","units","0","v28465998","1.7.8","0.9","","","","1"
"2000","Canada","","Easy listening music","Artistic, literary, recreational worker","Percent","239","units","0","v28465999","1.7.9","2.8","","","","1"
"2000","Canada","","Easy listening music","Sales worker","Percent","239","units","0","v28466000","1.7.10","2.9","","","","1"
"2000","Canada","","Easy listening music","Middle manager","Percent","239","units","0","v28466001","1.7.11","2.4","","","","1"
"2000","Canada","","Easy listening music","Store owner, self employed, contractor","Percent","239","units","0","v28466002","1.7.12","2.1","","","","1"
"2000","Canada","","Easy listening music","Senior manager or executive","Percent","239","units","0","v28466003","1.7.13","3.4","","","","1"
"2000","Canada","","Easy listening music","Professional","Percent","239","units","0","v28466004","1.7.14","2.2","","","","1"
"2000","Canada","","Easy listening music","Not working","Percent","239","units","0","v28466005","1.7.15","1.8","","","","1"
"2000","Canada","","Easy listening music","Occupation unknown","Percent","239","units","0","v28466009","1.7.19","2.3","","","","1"
"2000","Canada","","Golden-oldies, rock music","General labourer","Percent","239","units","0","v28466010","1.8.1","17.4","","","","1"
"2000","Canada","","Golden-oldies, rock music","Service industry worker","Percent","239","units","0","v28466011","1.8.2","13.0","","","","1"
"2000","Canada","","Golden-oldies, rock music","Farmer, farm worker","Percent","239","units","0","v28466012","1.8.3","18.5","","","","1"
"2000","Canada","","Golden-oldies, rock music","Fisheries worker","Percent","239","units","0","v28466013","1.8.4","8.5","","","","1"
"2000","Canada","","Golden-oldies, rock music","Skilled tradesperson","Percent","239","units","0","v28466014","1.8.5","14.1","","","","1"
"2000","Canada","","Golden-oldies, rock music","Skilled service worker","Percent","239","units","0","v28466015","1.8.6","14.2","","","","1"
"2000","Canada","","Golden-oldies, rock music","Technical worker","Percent","239","units","0","v28466016","1.8.7","15.5","","","","1"
"2000","Canada","","Golden-oldies, rock music","Clerical and related worker","Percent","239","units","0","v28466017","1.8.8","16.4","","","","1"
"2000","Canada","","Golden-oldies, rock music","Artistic, literary, recreational worker","Percent","239","units","0","v28466018","1.8.9","11.6","","","","1"
"2000","Canada","","Golden-oldies, rock music","Sales worker","Percent","239","units","0","v28466019","1.8.10","11.2","","","","1"
"2000","Canada","","Golden-oldies, rock music","Middle manager","Percent","239","units","0","v28466020","1.8.11","13.3","","","","1"
"2000","Canada","","Golden-oldies, rock music","Store owner, self employed, contractor","Percent","239","units","0","v28466021","1.8.12","14.2","","","","1"
"2000","Canada","","Golden-oldies, rock music","Senior manager or executive","Percent","239","units","0","v28466022","1.8.13","10.2","","","","1"
"2000","Canada","","Golden-oldies, rock music","Professional","Percent","239","units","0","v28466023","1.8.14","9.9","","","","1"
"2000","Canada","","Golden-oldies, rock music","Not working","Percent","239","units","0","v28466024","1.8.15","15.1","","","","1"
"2000","Canada","","Golden-oldies, rock music","Occupation unknown","Percent","239","units","0","v28466028","1.8.19","13.7","","","","1"
"2000","Canada","","Middle-of-the-road music","General labourer","Percent","239","units","0","v28466029","1.9.1","1.4","","","","1"
"2000","Canada","","Middle-of-the-road music","Service industry worker","Percent","239","units","0","v28466030","1.9.2","0.0","","","","1"
"2000","Canada","","Middle-of-the-road music","Farmer, farm worker","Percent","239","units","0","v28466031","1.9.3","1.6","","","","1"
"2000","Canada","","Middle-of-the-road music","Fisheries worker","Percent","239","units","0","v28466032","1.9.4","2.0","","","","1"
"2000","Canada","","Middle-of-the-road music","Skilled tradesperson","Percent","239","units","0","v28466033","1.9.5","0.3","","","","1"
"2000","Canada","","Middle-of-the-road music","Skilled service worker","Percent","239","units","0","v28466034","1.9.6","1.3","","","","1"
"2000","Canada","","Middle-of-the-road music","Technical worker","Percent","239","units","0","v28466035","1.9.7","1.1","","","","1"
"2000","Canada","","Middle-of-the-road music","Clerical and related worker","Percent","239","units","0","v28466036","1.9.8","1.5","","","","1"
"2000","Canada","","Middle-of-the-road music","Artistic, literary, recreational worker","Percent","239","units","0","v28466037","1.9.9","0.5","","","","1"
